Age,Perplexity,Condition
51 Months,81.46031480901883,Zeroshot
51 Months,773.0173214729352,Zeroshot
51 Months,3983.2338015111527,Zeroshot
51 Months,299.8329879009168,Zeroshot
51 Months,1868.4145147281215,Zeroshot
51 Months,90.90857368580403,Zeroshot
51 Months,5819.885759378455,Zeroshot
51 Months,13268.560164776369,Zeroshot
51 Months,6321.470139039241,Zeroshot
51 Months,181.05693341629822,Zeroshot
51 Months,9028.933948747648,Zeroshot
51 Months,2604.239103197854,Zeroshot
51 Months,703.058726898497,Zeroshot
51 Months,101.17414333566316,Zeroshot
51 Months,38.355951842295674,Zeroshot
51 Months,1859.6629832178753,Zeroshot
51 Months,96.0048552360019,Zeroshot
51 Months,93.24995402751098,Zeroshot
51 Months,83.33250489600053,Zeroshot
51 Months,128.2677985471567,Zeroshot
51 Months,140.51978014106786,Zeroshot
51 Months,2405.3551489349916,Zeroshot
51 Months,147.6351903628901,Zeroshot
51 Months,70.69465172859528,Zeroshot
51 Months,192.56085163924956,Zeroshot
51 Months,959.4239073413775,Zeroshot
51 Months,815.4523426722445,Zeroshot
51 Months,127.9120192618793,Zeroshot
51 Months,458.62415884057475,Zeroshot
51 Months,2604.239103197854,Zeroshot
51 Months,46.828860091001,Zeroshot
51 Months,373.3298941121151,Zeroshot
51 Months,1480.1788066189438,Zeroshot
51 Months,97.39481953399513,Zeroshot
51 Months,2875.2498219716704,Zeroshot
51 Months,563.9272053914509,Zeroshot
51 Months,214.92688677520454,Zeroshot
51 Months,165.2437861001544,Zeroshot
51 Months,3249.1919494267026,Zeroshot
51 Months,159.48356862534513,Zeroshot
51 Months,1232.209617671215,Zeroshot
51 Months,142.58224282108603,Zeroshot
51 Months,194.13859873957375,Zeroshot
51 Months,21400.824547609234,Zeroshot
51 Months,19219.045081028333,Zeroshot
51 Months,1306.8083072555974,Zeroshot
51 Months,103.43182269832499,Zeroshot
51 Months,6884.531195329169,Zeroshot
51 Months,1321.7051109913962,Zeroshot
51 Months,918.72171616174,Zeroshot
51 Months,11402.762259631647,Zeroshot
51 Months,1258.4249238500215,Zeroshot
51 Months,576.5977209392547,Zeroshot
51 Months,3762.832669862256,Zeroshot
51 Months,110.8965361711543,Zeroshot
51 Months,1777.1845929689732,Zeroshot
51 Months,497.65404534382884,Zeroshot
51 Months,1220.6178057226118,Zeroshot
51 Months,76.11547147724596,Zeroshot
51 Months,122.95789315886498,Zeroshot
51 Months,3249.1919494267026,Zeroshot
51 Months,21400.824547609234,Zeroshot
51 Months,101.12885274391179,Zeroshot
51 Months,21400.824547609234,Zeroshot
51 Months,286.73005623769484,Zeroshot
51 Months,247.09308998670048,Zeroshot
51 Months,1319.389126714528,Zeroshot
51 Months,336.02799059054456,Zeroshot
51 Months,3194.4523761128535,Zeroshot
51 Months,42.23289198846763,Zeroshot
51 Months,52.29621312383839,Zeroshot
51 Months,136.09575084700387,Zeroshot
51 Months,66.5989614723987,Zeroshot
51 Months,56.667936509877144,Zeroshot
51 Months,3249.1919494267026,Zeroshot
51 Months,661.6433455867591,Zeroshot
51 Months,1156.0313905025141,Zeroshot
51 Months,3653.0009643051926,Zeroshot
51 Months,14152.61060062786,Zeroshot
51 Months,144.23523749887758,Zeroshot
51 Months,14.886506353125492,Zeroshot
51 Months,76.28050058208127,Zeroshot
51 Months,89.56815873488252,Zeroshot
51 Months,2679.3886330264772,Zeroshot
51 Months,272.0073910464209,Zeroshot
51 Months,24118.56953329911,Zeroshot
51 Months,25.351748210095927,Zeroshot
51 Months,6054.621574808491,Zeroshot
51 Months,351.6348129958204,Zeroshot
51 Months,816.6932902574597,Zeroshot
51 Months,46.07236480552869,Zeroshot
51 Months,150.3200009216664,Zeroshot
51 Months,76.08444584641204,Zeroshot
51 Months,70.84762368404724,Zeroshot
51 Months,90.57743153287353,Zeroshot
51 Months,7714.737040684986,Zeroshot
51 Months,62.39822413798914,Zeroshot
51 Months,11250.09301637058,Zeroshot
51 Months,87.35120640850131,Zeroshot
51 Months,289.82884022004487,Zeroshot
51 Months,67149.73732789692,Zeroshot
51 Months,34844.267544766735,Zeroshot
51 Months,5067.077424339983,Zeroshot
51 Months,1289.5152312016553,Zeroshot
51 Months,3249.1919494267026,Zeroshot
51 Months,80.51637952917422,Zeroshot
51 Months,728.7832076799654,Zeroshot
51 Months,30.274260729760123,Zeroshot
51 Months,865.7560837909355,Zeroshot
51 Months,43.086791805491366,Zeroshot
51 Months,1476.4828968239112,Zeroshot
51 Months,10651.221619391317,Zeroshot
51 Months,71.04187020622126,Zeroshot
51 Months,4657.18300288254,Zeroshot
51 Months,33.94106165890764,Zeroshot
51 Months,58.090114686165045,Zeroshot
51 Months,1405.321811161519,Zeroshot
51 Months,1894.124730023339,Zeroshot
51 Months,179.8628222658607,Zeroshot
51 Months,866.1566163439361,Zeroshot
51 Months,230.39352344050195,Zeroshot
51 Months,9524.938825606947,Zeroshot
51 Months,128.75871119100202,Zeroshot
51 Months,104.66651490469357,Zeroshot
51 Months,1669.3528043548404,Zeroshot
51 Months,1138.812331939213,Zeroshot
51 Months,28.599425795639164,Zeroshot
51 Months,1258.4249238500215,Zeroshot
51 Months,108.45197304819594,Zeroshot
51 Months,6321.470139039241,Zeroshot
51 Months,54.44604788076251,Zeroshot
51 Months,1226.0193749659513,Zeroshot
51 Months,61.49483748752904,Zeroshot
51 Months,54.471977008884316,Zeroshot
51 Months,16.619463882812305,Zeroshot
51 Months,332.28659965800796,Zeroshot
51 Months,7409.128510847854,Zeroshot
51 Months,54.65141640240532,Zeroshot
51 Months,487.2976846067615,Zeroshot
51 Months,442.7645248555989,Zeroshot
51 Months,340.2569089404,Zeroshot
51 Months,811.9614608635968,Zeroshot
51 Months,1294.1771160970984,Zeroshot
51 Months,33.59945734208464,Zeroshot
51 Months,103.1397182174469,Zeroshot
51 Months,3353.764950441351,Zeroshot
51 Months,53.9994368363662,Zeroshot
51 Months,349.5248061870378,Zeroshot
51 Months,1258.4249238500215,Zeroshot
51 Months,6321.470139039241,Zeroshot
51 Months,77.13187981407442,Zeroshot
51 Months,147.43905129796113,Zeroshot
51 Months,1050.737664461375,Zeroshot
51 Months,1258.4249238500215,Zeroshot
51 Months,892.7054535022022,Zeroshot
51 Months,21400.824547609234,Zeroshot
51 Months,4326.555995875597,Zeroshot
51 Months,54.65141640240532,Zeroshot
51 Months,917.1927740936591,Zeroshot
51 Months,523.6051637319218,Zeroshot
51 Months,64.13931229229746,Zeroshot
51 Months,3249.1919494267026,Zeroshot
51 Months,1258.4249238500215,Zeroshot
51 Months,46.848246317464735,Zeroshot
51 Months,139.89421047387282,Zeroshot
51 Months,79.59548869309661,Zeroshot
51 Months,6321.470139039241,Zeroshot
51 Months,1562.9137939575635,Zeroshot
51 Months,26.531816386771972,Zeroshot
51 Months,109.0832132542397,Zeroshot
51 Months,219.50532575932817,Zeroshot
51 Months,19.245716252783186,Zeroshot
51 Months,100.38311412538098,Zeroshot
51 Months,596.452042608599,Zeroshot
51 Months,1199.85763461588,Zeroshot
51 Months,1365.6048488277831,Zeroshot
51 Months,33.13915434948809,Zeroshot
51 Months,150.17585361785657,Zeroshot
51 Months,56.85873067347436,Zeroshot
51 Months,172.7119462880323,Zeroshot
51 Months,286.87789248867807,Zeroshot
51 Months,131.94299788534354,Zeroshot
51 Months,1542.5412896650103,Zeroshot
51 Months,1460.629117461453,Zeroshot
51 Months,726.442319141442,Zeroshot
51 Months,2342.2398989005383,Zeroshot
51 Months,358.6888677138868,Zeroshot
51 Months,10484.939760944348,Zeroshot
51 Months,49.13109576708297,Zeroshot
51 Months,46.540026130865215,Zeroshot
51 Months,1719.3995263576492,Zeroshot
51 Months,69.34233633195214,Zeroshot
51 Months,2324.733977625293,Zeroshot
51 Months,102.78254740196304,Zeroshot
51 Months,1289.5152312016553,Zeroshot
51 Months,97.85899000599566,Zeroshot
51 Months,571.1576750088005,Zeroshot
51 Months,64.21523611600225,Zeroshot
51 Months,3249.1919494267026,Zeroshot
51 Months,81.58400802145981,Zeroshot
51 Months,88.91720959671821,Zeroshot
51 Months,3500.552186141201,Zeroshot
51 Months,758.3340741539736,Zeroshot
51 Months,36.61140912972189,Zeroshot
51 Months,58.36674162527977,Zeroshot
51 Months,69.78998729583523,Zeroshot
51 Months,35.691771694061494,Zeroshot
51 Months,51115.28427577974,Zeroshot
51 Months,151.73690490191072,Zeroshot
51 Months,194.50812910350805,Zeroshot
51 Months,814.0836164583284,Zeroshot
51 Months,1958.2702131411527,Zeroshot
51 Months,1283.3907716928277,Zeroshot
51 Months,37.858781930065035,Zeroshot
51 Months,178.87649143689984,Zeroshot
51 Months,99.0385385112092,Zeroshot
51 Months,2439.078380577305,Zeroshot
51 Months,3249.1919494267026,Zeroshot
51 Months,93.7103216653214,Zeroshot
51 Months,9748.845029972172,Zeroshot
51 Months,8712.512481554902,Zeroshot
51 Months,3503.073575731354,Zeroshot
51 Months,34844.267544766735,Zeroshot
51 Months,60.5321823495508,Zeroshot
51 Months,150.02712292637142,Zeroshot
51 Months,9748.845029972172,Zeroshot
51 Months,11706.816963838533,Zeroshot
51 Months,34.571612059648366,Zeroshot
51 Months,190.32634351572128,Zeroshot
51 Months,3249.1919494267026,Zeroshot
51 Months,5114.002790019576,Zeroshot
51 Months,44.36037943244105,Zeroshot
51 Months,5120.2736962958425,Zeroshot
51 Months,32756.299900484202,Zeroshot
51 Months,284.74435502223946,Zeroshot
51 Months,72.52547874297237,Zeroshot
51 Months,75.32216766080896,Zeroshot
51 Months,5285.761770094095,Zeroshot
51 Months,1289.5152312016553,Zeroshot
51 Months,10651.221619391317,Zeroshot
51 Months,267.0111150722429,Zeroshot
51 Months,666.1236634551904,Zeroshot
51 Months,98.88588258181738,Zeroshot
51 Months,1026.2730464112308,Zeroshot
51 Months,16.698005129377595,Zeroshot
51 Months,103.44267369748131,Zeroshot
51 Months,2193.2464503376304,Zeroshot
54 Months,6321.470139039241,Zeroshot
54 Months,34844.267544766735,Zeroshot
54 Months,108.03657690338456,Zeroshot
54 Months,1319.389126714528,Zeroshot
54 Months,214.76983448610935,Zeroshot
54 Months,59.71036792793972,Zeroshot
54 Months,68.02085168089916,Zeroshot
54 Months,3249.1919494267026,Zeroshot
54 Months,42.088928182425136,Zeroshot
54 Months,4489.408703585578,Zeroshot
54 Months,1070.2014170379623,Zeroshot
54 Months,40.43315227034874,Zeroshot
54 Months,260.5437630679978,Zeroshot
54 Months,9409.796147066503,Zeroshot
54 Months,133.59159020500752,Zeroshot
54 Months,1263.5550965448942,Zeroshot
54 Months,201.03599326796783,Zeroshot
54 Months,63.79522040404255,Zeroshot
54 Months,9605.843738098773,Zeroshot
54 Months,71.03712780802728,Zeroshot
54 Months,24.950435794472828,Zeroshot
54 Months,43.05366484337204,Zeroshot
54 Months,35.35597342774136,Zeroshot
54 Months,480.21591264293687,Zeroshot
54 Months,2874.3163048737265,Zeroshot
54 Months,139.19620376259633,Zeroshot
54 Months,964.2694735152193,Zeroshot
54 Months,31.206335578646815,Zeroshot
54 Months,1258.4249238500215,Zeroshot
54 Months,6321.470139039241,Zeroshot
54 Months,2108.205912868916,Zeroshot
54 Months,49.70720359738147,Zeroshot
54 Months,6321.470139039241,Zeroshot
54 Months,165.04676012191652,Zeroshot
54 Months,103.35175780127658,Zeroshot
54 Months,42691.43759834239,Zeroshot
54 Months,21.664882976041497,Zeroshot
54 Months,1289.5152312016553,Zeroshot
54 Months,809.0890808412618,Zeroshot
54 Months,142.2057444867669,Zeroshot
54 Months,158.91763956835445,Zeroshot
54 Months,191.59257146966638,Zeroshot
54 Months,2083.4776587748006,Zeroshot
54 Months,76.07700883226516,Zeroshot
54 Months,63.61772412497207,Zeroshot
54 Months,48.16521725898263,Zeroshot
54 Months,43.09024356815212,Zeroshot
54 Months,360.74718515555827,Zeroshot
54 Months,710.572535763194,Zeroshot
54 Months,108.97762207107068,Zeroshot
54 Months,1136.6281982281223,Zeroshot
54 Months,59763.58327926251,Zeroshot
54 Months,93.57573912431853,Zeroshot
54 Months,139.31048016605735,Zeroshot
54 Months,6054.621574808491,Zeroshot
54 Months,92.19920707363595,Zeroshot
54 Months,164.21252613513164,Zeroshot
54 Months,7452.292124432751,Zeroshot
54 Months,1106.9197884119683,Zeroshot
54 Months,1319.389126714528,Zeroshot
54 Months,767.6470807044362,Zeroshot
54 Months,34844.267544766735,Zeroshot
54 Months,6968.986220990237,Zeroshot
54 Months,890.2221198792498,Zeroshot
54 Months,2814.206847155064,Zeroshot
54 Months,15.80392672735544,Zeroshot
54 Months,3975.086319911718,Zeroshot
54 Months,3503.073575731354,Zeroshot
54 Months,703.058726898497,Zeroshot
54 Months,1103.6252949547938,Zeroshot
54 Months,92.49569242380348,Zeroshot
54 Months,44.931573055448254,Zeroshot
54 Months,25.94562861821402,Zeroshot
54 Months,68.31482607060354,Zeroshot
54 Months,41.739639840259606,Zeroshot
54 Months,48.85696473074356,Zeroshot
54 Months,21400.824547609234,Zeroshot
54 Months,202.5033048200533,Zeroshot
54 Months,60.62750851030037,Zeroshot
54 Months,158.91763956835445,Zeroshot
54 Months,104.02233509335666,Zeroshot
54 Months,11256.53221332405,Zeroshot
54 Months,40.54520855101297,Zeroshot
54 Months,29.88007179155443,Zeroshot
54 Months,15.331425123999876,Zeroshot
54 Months,431.4795907508309,Zeroshot
54 Months,8731.5689804312,Zeroshot
54 Months,98.12743533314419,Zeroshot
54 Months,32.363885363998236,Zeroshot
54 Months,13656.055436649067,Zeroshot
54 Months,214.56306540339014,Zeroshot
54 Months,98.46594106883697,Zeroshot
54 Months,31401.90360920297,Zeroshot
54 Months,1289.5152312016553,Zeroshot
54 Months,2614.036646064963,Zeroshot
54 Months,69.98380344409718,Zeroshot
54 Months,305.63282183561904,Zeroshot
54 Months,1289.5152312016553,Zeroshot
54 Months,54.80541199218397,Zeroshot
54 Months,21400.824547609234,Zeroshot
54 Months,3249.1919494267026,Zeroshot
54 Months,209.66118852162975,Zeroshot
54 Months,254.9793389130368,Zeroshot
54 Months,483.2524225751027,Zeroshot
54 Months,71.7636367170614,Zeroshot
54 Months,4601.0994279577635,Zeroshot
54 Months,66.28878636617482,Zeroshot
54 Months,13.215644908498971,Zeroshot
54 Months,63.59885836947807,Zeroshot
54 Months,33.87507751073535,Zeroshot
54 Months,162.22998792955883,Zeroshot
54 Months,187.61431721559535,Zeroshot
54 Months,1289.5152312016553,Zeroshot
54 Months,181.53906267503956,Zeroshot
54 Months,3173.600638250312,Zeroshot
54 Months,51.74298275849304,Zeroshot
54 Months,130.8111890002558,Zeroshot
54 Months,45.00900553269375,Zeroshot
54 Months,44494.7264181434,Zeroshot
54 Months,184.22940642230532,Zeroshot
54 Months,947.1337178308419,Zeroshot
54 Months,341.77958806597707,Zeroshot
54 Months,452.1858661837737,Zeroshot
54 Months,948.2621059526507,Zeroshot
54 Months,70.03424501010237,Zeroshot
54 Months,2968.8662949855643,Zeroshot
54 Months,2927.005686582007,Zeroshot
54 Months,1949.3775735669406,Zeroshot
54 Months,164.93370634427933,Zeroshot
54 Months,31.674133323560042,Zeroshot
54 Months,1319.389126714528,Zeroshot
54 Months,2233.0080790139104,Zeroshot
54 Months,1220.6178057226118,Zeroshot
54 Months,3194.4523761128535,Zeroshot
54 Months,5179.394851184966,Zeroshot
54 Months,107.62923815177304,Zeroshot
54 Months,85.40143464543324,Zeroshot
54 Months,34844.267544766735,Zeroshot
54 Months,125.30753169470583,Zeroshot
54 Months,590.3025850999577,Zeroshot
54 Months,128.61407989943507,Zeroshot
54 Months,34.900218690701095,Zeroshot
54 Months,10637.730459225044,Zeroshot
54 Months,184.2383670777298,Zeroshot
54 Months,46.813756457705495,Zeroshot
54 Months,182.6725137456737,Zeroshot
54 Months,447.55495878846256,Zeroshot
54 Months,360.07985855951034,Zeroshot
54 Months,121.0979095369846,Zeroshot
54 Months,536.9240892874022,Zeroshot
54 Months,5278.870321762373,Zeroshot
54 Months,17.975881331775543,Zeroshot
54 Months,908.1616106148674,Zeroshot
54 Months,89.87319518934213,Zeroshot
54 Months,74.83885343643969,Zeroshot
54 Months,85.40733962329348,Zeroshot
54 Months,34844.267544766735,Zeroshot
54 Months,1968.733011545039,Zeroshot
54 Months,1633.1498275235729,Zeroshot
54 Months,228.2162307545229,Zeroshot
54 Months,456.41352774677495,Zeroshot
54 Months,92.70609351307388,Zeroshot
54 Months,181.8053572848188,Zeroshot
54 Months,75.95029238015377,Zeroshot
54 Months,139.71801556391813,Zeroshot
54 Months,97.26802404815173,Zeroshot
54 Months,807.5276984196645,Zeroshot
54 Months,3531.484670576866,Zeroshot
54 Months,44.71978372968253,Zeroshot
54 Months,180.2331085403305,Zeroshot
54 Months,43.99926863198552,Zeroshot
54 Months,1070.2014170379623,Zeroshot
54 Months,3813.5979024870935,Zeroshot
54 Months,1103.6252949547938,Zeroshot
54 Months,6321.470139039241,Zeroshot
54 Months,5470.275579393162,Zeroshot
54 Months,117.6052300321162,Zeroshot
54 Months,119.45564800731655,Zeroshot
54 Months,110.3516857586362,Zeroshot
54 Months,816.5706291118598,Zeroshot
54 Months,467.9681821285666,Zeroshot
54 Months,71.12633788736258,Zeroshot
54 Months,40460.707055877254,Zeroshot
54 Months,171.94445650160867,Zeroshot
54 Months,134.6542575006284,Zeroshot
54 Months,324.9043112737638,Zeroshot
54 Months,402.064701898924,Zeroshot
54 Months,452.2110943132442,Zeroshot
54 Months,1289.5152312016553,Zeroshot
54 Months,496.5591631051117,Zeroshot
54 Months,597.3862086444718,Zeroshot
54 Months,202.68221496435203,Zeroshot
54 Months,503.314032527406,Zeroshot
54 Months,110.26258383555857,Zeroshot
54 Months,8526.415258901241,Zeroshot
54 Months,78.76764255066745,Zeroshot
54 Months,93.84733523384513,Zeroshot
54 Months,53.26839694111557,Zeroshot
54 Months,468.88419354984774,Zeroshot
54 Months,347.34745298652143,Zeroshot
54 Months,424.45967740176604,Zeroshot
54 Months,23.31385019978464,Zeroshot
54 Months,6321.470139039241,Zeroshot
54 Months,83.0139950530119,Zeroshot
54 Months,2794.552286041146,Zeroshot
54 Months,10939.742595999052,Zeroshot
54 Months,465.4438855415797,Zeroshot
54 Months,182.2680109236588,Zeroshot
54 Months,638.2781051224704,Zeroshot
54 Months,10651.221619391317,Zeroshot
54 Months,34844.267544766735,Zeroshot
54 Months,106.25198033149692,Zeroshot
54 Months,314.90850699108955,Zeroshot
54 Months,39.30651554287731,Zeroshot
54 Months,158.4165546156912,Zeroshot
54 Months,30.075003891400524,Zeroshot
54 Months,44.667059124223826,Zeroshot
54 Months,57.56798485546862,Zeroshot
54 Months,39.878858795960184,Zeroshot
54 Months,44.57085982769162,Zeroshot
54 Months,6321.470139039241,Zeroshot
54 Months,1094.2142088161077,Zeroshot
54 Months,1474.9580259727225,Zeroshot
54 Months,354.25569655393576,Zeroshot
54 Months,29.790849383436832,Zeroshot
54 Months,1901.12923603769,Zeroshot
54 Months,248.84446435489426,Zeroshot
54 Months,35.989660452321324,Zeroshot
54 Months,62.39822413798914,Zeroshot
54 Months,86.32744152231379,Zeroshot
54 Months,235.7309959104396,Zeroshot
54 Months,8086.201053363879,Zeroshot
54 Months,1289.5152312016553,Zeroshot
54 Months,256.55920753044364,Zeroshot
54 Months,33.70811402740049,Zeroshot
54 Months,2273.6770212662454,Zeroshot
54 Months,1645.733542599825,Zeroshot
54 Months,6994.220680172173,Zeroshot
54 Months,53.83485632630162,Zeroshot
54 Months,328.7788580295018,Zeroshot
54 Months,155.27385032870046,Zeroshot
54 Months,414.4900894487159,Zeroshot
54 Months,94.3604479382189,Zeroshot
54 Months,7452.292124432751,Zeroshot
54 Months,48.40328208700368,Zeroshot
54 Months,125.73200514693397,Zeroshot
54 Months,41.739639840259606,Zeroshot
54 Months,1089.1570137500112,Zeroshot
54 Months,1182.1864491255926,Zeroshot
54 Months,335.9586178887953,Zeroshot
54 Months,6321.470139039241,Zeroshot
54 Months,161.04750302940508,Zeroshot
54 Months,112.49405666730662,Zeroshot
54 Months,1447.5475195278423,Zeroshot
54 Months,11181.498395033655,Zeroshot
54 Months,1289.5152312016553,Zeroshot
54 Months,1689.851501393686,Zeroshot
54 Months,317.00190868655665,Zeroshot
54 Months,61.95229837968176,Zeroshot
54 Months,938.3051378126055,Zeroshot
54 Months,239.21212529456255,Zeroshot
54 Months,34.1416584254126,Zeroshot
54 Months,34844.267544766735,Zeroshot
54 Months,155.27385032870046,Zeroshot
54 Months,197.7087798811734,Zeroshot
54 Months,139.7845875375324,Zeroshot
54 Months,938.3051378126055,Zeroshot
54 Months,3194.4523761128535,Zeroshot
54 Months,32756.299900484202,Zeroshot
54 Months,342.5147348347242,Zeroshot
54 Months,63.94390350409716,Zeroshot
54 Months,21400.824547609234,Zeroshot
54 Months,159.20934852729025,Zeroshot
54 Months,160.70529162181177,Zeroshot
54 Months,82.13371257189822,Zeroshot
54 Months,454.8939243959369,Zeroshot
54 Months,278.700686363388,Zeroshot
54 Months,373.358556040391,Zeroshot
54 Months,938.3051378126055,Zeroshot
54 Months,338.10327062460993,Zeroshot
54 Months,8526.415258901241,Zeroshot
54 Months,1258.4249238500215,Zeroshot
54 Months,65.14904883561327,Zeroshot
54 Months,23.553385575660464,Zeroshot
54 Months,50.6659630514946,Zeroshot
54 Months,85.03896067259278,Zeroshot
54 Months,125.58843812923836,Zeroshot
54 Months,201.75316260938789,Zeroshot
54 Months,79.31205999762247,Zeroshot
54 Months,63.177120054443016,Zeroshot
54 Months,143.78929228322193,Zeroshot
54 Months,60.615801313986935,Zeroshot
54 Months,33.14722224229772,Zeroshot
54 Months,40.706605674318304,Zeroshot
54 Months,282.5376179844537,Zeroshot
54 Months,29.347017472750654,Zeroshot
54 Months,117.72080858831505,Zeroshot
54 Months,12184.940991754967,Zeroshot
54 Months,148.9261984041724,Zeroshot
54 Months,21.287666769219392,Zeroshot
54 Months,451.449265348354,Zeroshot
54 Months,3007.3707993058842,Zeroshot
54 Months,76.2572251724483,Zeroshot
54 Months,29.040466454317038,Zeroshot
54 Months,1309.3644100998968,Zeroshot
54 Months,143.6718899733686,Zeroshot
54 Months,63.61914989980358,Zeroshot
54 Months,178.8511606281445,Zeroshot
54 Months,453.84312485339194,Zeroshot
54 Months,1891.7887184321023,Zeroshot
54 Months,3210.158843488385,Zeroshot
54 Months,216.41156902372188,Zeroshot
54 Months,122.0873307201459,Zeroshot
54 Months,33737.0374591764,Zeroshot
54 Months,192.54533465587195,Zeroshot
54 Months,8417.778163020097,Zeroshot
54 Months,33.10684715732,Zeroshot
54 Months,6321.470139039241,Zeroshot
54 Months,262.59975456180825,Zeroshot
54 Months,34844.267544766735,Zeroshot
54 Months,194.95978236282596,Zeroshot
54 Months,376.9545468201343,Zeroshot
54 Months,50.908923051863916,Zeroshot
54 Months,377.1066425570103,Zeroshot
54 Months,163.58745435533848,Zeroshot
54 Months,14799.635992966074,Zeroshot
54 Months,1420.689085737054,Zeroshot
54 Months,1003.4148220355497,Zeroshot
54 Months,1161.73585612446,Zeroshot
54 Months,498.24978719224765,Zeroshot
54 Months,1319.389126714528,Zeroshot
54 Months,165.12429825136994,Zeroshot
54 Months,938.3051378126055,Zeroshot
54 Months,209.0138569247363,Zeroshot
54 Months,49.19927028630378,Zeroshot
54 Months,2765.276097487622,Zeroshot
54 Months,117.8495934541879,Zeroshot
54 Months,158.91763956835445,Zeroshot
54 Months,451.1090552354816,Zeroshot
54 Months,8650.096336222976,Zeroshot
54 Months,6321.470139039241,Zeroshot
54 Months,896.6939740154246,Zeroshot
54 Months,111.60111168134272,Zeroshot
54 Months,68.46992880406425,Zeroshot
54 Months,6321.470139039241,Zeroshot
54 Months,3720.477161463256,Zeroshot
54 Months,388.18963451077553,Zeroshot
54 Months,55.24626664017373,Zeroshot
54 Months,43212.22281469189,Zeroshot
54 Months,90.22890709657544,Zeroshot
54 Months,153.264625247951,Zeroshot
54 Months,932.5151329876329,Zeroshot
54 Months,212.1559758295641,Zeroshot
54 Months,276.2937825959684,Zeroshot
54 Months,33563.03948280677,Zeroshot
54 Months,627.9757461564369,Zeroshot
54 Months,3249.1919494267026,Zeroshot
54 Months,201.75316260938789,Zeroshot
54 Months,553.4897158127055,Zeroshot
54 Months,69.10418224339197,Zeroshot
54 Months,1331.8204997364396,Zeroshot
54 Months,1289.5152312016553,Zeroshot
54 Months,448.02940896636727,Zeroshot
54 Months,1289.5152312016553,Zeroshot
54 Months,341.2905297589668,Zeroshot
54 Months,9748.845029972172,Zeroshot
54 Months,454.6176645614812,Zeroshot
54 Months,62.49672734945309,Zeroshot
54 Months,128.24547604859887,Zeroshot
54 Months,15.806440149685171,Zeroshot
54 Months,63.94390350409716,Zeroshot
54 Months,123.88516043805923,Zeroshot
54 Months,216.09324633563463,Zeroshot
54 Months,48817.96282589894,Zeroshot
54 Months,1289.5152312016553,Zeroshot
54 Months,168.03009892548343,Zeroshot
54 Months,3177.4436950603586,Zeroshot
54 Months,37.069468673681385,Zeroshot
54 Months,209.88294861947168,Zeroshot
54 Months,954.6145257149753,Zeroshot
54 Months,1885.2707528017124,Zeroshot
54 Months,31.039024744183532,Zeroshot
54 Months,155.41859257664362,Zeroshot
54 Months,23.045043068042702,Zeroshot
54 Months,239.21212529456255,Zeroshot
54 Months,268.91995152001647,Zeroshot
54 Months,120.23461071822888,Zeroshot
54 Months,87040.70856140302,Zeroshot
54 Months,91.27848078454834,Zeroshot
54 Months,239.21212529456255,Zeroshot
54 Months,292.75792839708083,Zeroshot
54 Months,314.6144807489985,Zeroshot
54 Months,660.1823209937074,Zeroshot
54 Months,3249.1919494267026,Zeroshot
54 Months,150.09474204925877,Zeroshot
54 Months,404.85156296971655,Zeroshot
54 Months,54460.94428995543,Zeroshot
54 Months,24.5844201024434,Zeroshot
54 Months,29.923459708697727,Zeroshot
54 Months,87.41424907843717,Zeroshot
54 Months,8086.201053363879,Zeroshot
54 Months,41.34939620743914,Zeroshot
54 Months,267.7188091440822,Zeroshot
54 Months,1220.6178057226118,Zeroshot
54 Months,214.76983448610935,Zeroshot
54 Months,37.84242992103794,Zeroshot
54 Months,198.210864484359,Zeroshot
54 Months,1220.6178057226118,Zeroshot
54 Months,591.7291487757963,Zeroshot
54 Months,9748.845029972172,Zeroshot
54 Months,993.852136883951,Zeroshot
54 Months,331.1766378635625,Zeroshot
54 Months,3249.1919494267026,Zeroshot
54 Months,1511.8996258176073,Zeroshot
54 Months,525.6810661404342,Zeroshot
54 Months,14.342851121872702,Zeroshot
54 Months,302.2285586857451,Zeroshot
54 Months,2604.239103197854,Zeroshot
54 Months,1200.9463322477093,Zeroshot
54 Months,1088.1224398077418,Zeroshot
54 Months,4522.259875608006,Zeroshot
54 Months,7468.171976393291,Zeroshot
54 Months,4972.664641590697,Zeroshot
54 Months,216.23992384817717,Zeroshot
54 Months,1289.5152312016553,Zeroshot
54 Months,95.51590644722066,Zeroshot
54 Months,6321.470139039241,Zeroshot
54 Months,67.88314306940818,Zeroshot
54 Months,466.03573411820497,Zeroshot
54 Months,125.41010686421248,Zeroshot
54 Months,857.0045614131545,Zeroshot
54 Months,47.38433202094119,Zeroshot
54 Months,65.09638306783177,Zeroshot
54 Months,18.038360677353154,Zeroshot
54 Months,2273.6770212662454,Zeroshot
54 Months,349.8145924794278,Zeroshot
54 Months,72.39387224612065,Zeroshot
54 Months,48.55625841558756,Zeroshot
54 Months,95.06434571112942,Zeroshot
54 Months,188.79911299922279,Zeroshot
54 Months,51.65681020337516,Zeroshot
54 Months,3249.1919494267026,Zeroshot
54 Months,135.59548452404775,Zeroshot
54 Months,8526.415258901241,Zeroshot
54 Months,93.46924627666722,Zeroshot
54 Months,938.3051378126055,Zeroshot
54 Months,38.53187881924747,Zeroshot
54 Months,332.4555466663135,Zeroshot
